typeId,author,ave_neighbor,top1,top1-5,top6-10,top2-5,top10-50,top>50,degree,top1.1,top1-5.1,top6-10.1,top2-5.1,top10-50.1,top>50.1,closeness,top1.2,top1-5.2,top6-10.2,top2-5.2,top10-50.2,top>50.2,betweenness,top1.3,top1-5.3,top6-10.3,top2-5.3,top10-50.3,top>50.3,ei_numpy,top1.4,top1-5.4,top6-10.4,top2-5.4,top10-50.4,top>50.4,katz,top1.5,top1-5.5,top6-10.5,top2-5.5,top10-50.5,top>50.5,cluster,top1.6,top1-5.6,top6-10.6,top2-5.6,top10-50.6,top>50.6,commu,top1.7,top1-5.7,top6-10.7,top2-5.7,top10-50.7,top>50.7,pagerank_numpy,top1.8,top1-5.8,top6-10.8,top2-5.8,top10-50.8,top>50.8,h2,top1.9,top1-5.9,top6-10.9,top2-5.9,top10-50.9,top>50.9,a2,top1.10,top1-5.10,top6-10.10,top2-5.10,top10-50.10,top>50.10,closeness_vitality,top1.11,top1-5.11,top6-10.11,top2-5.11,top10-50.11,top>50.11,density,periphery,avershortest,average_node_connectivity,trans,degree_assortativity,number_nodes,number_edges,number_clique,diameter
0,1,40.54054054054054,0.0,0.0,0.0,0.0,1.0,0.0,50.34856700232377,0.0,0.0,0.0,0.0,1.0,0.0,58.671039701670544,0.0,0.0,0.0,0.0,0.0,1.0,0.09453615370790047,0.0,0.0,0.0,0.0,0.0,1.0,60.79581522214343,0.0,0.0,0.0,0.0,1.0,0.0,52.511304667422856,0.0,0.0,0.0,0.0,1.0,0.0,66.28099173553719,0.0,0.0,1.0,0.0,0.0,0.0,9.868928487527944,0.0,0.0,0.0,0.0,0.0,1.0,43.689168047441775,0.0,0.0,0.0,0.0,1.0,0.0,60.79581522214338,0.0,0.0,0.0,0.0,1.0,0.0,60.79581522214338,0.0,0.0,0.0,0.0,1.0,0.0,35.321528424976705,0.0,0.0,0.0,0.0,1.0,0.0,0.053020425999999996,0.093220339,3.7450092269999997,1.890047805,0.5105162520000001,-0.00042747699999999995,0.12598425196850394,0.12439729990356799,0.04172461752433936,0.1548974943052392
0,2,52.7027027027027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.94265828610777,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.660789679812437,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0669963597780163,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.660789679812468,0.0,0.0,0.0,0.0,0.0,1.0,6.660789679812468,0.0,0.0,0.0,0.0,0.0,1.0,36.735010872941906,0.0,1.0,0.0,1.0,0.0,0.0,0.053020425999999996,0.093220339,3.7450092269999997,1.890047805,0.5105162520000001,-0.00042747699999999995,0.12598425196850394,0.12439729990356799,0.04172461752433936,0.1548974943052392
0,3,48.64864864864865,0.0,0.0,0.0,0.0,1.0,0.0,3.898786470436352,0.0,0.0,0.0,0.0,0.0,1.0,48.04146897745993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.100031901108938,0.0,0.0,0.0,0.0,1.0,0.0,4.097635492165578,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,2.581419642886985,0.0,0.0,0.0,0.0,0.0,1.0,4.378038525191222,0.0,0.0,0.0,0.0,0.0,1.0,9.100031901109011,0.0,0.0,0.0,0.0,1.0,0.0,9.100031901109011,0.0,0.0,0.0,0.0,1.0,0.0,36.719478098788436,0.0,1.0,0.0,1.0,0.0,0.0,0.053020425999999996,0.093220339,3.7450092269999997,1.890047805,0.5105162520000001,-0.00042747699999999995,0.12598425196850394,0.12439729990356799,0.04172461752433936,0.1548974943052392
0,4,8.108108108108107,0.0,0.0,0.0,0.0,0.0,1.0,34.21120578363025,0.0,0.0,0.0,0.0,0.0,1.0,0.8745107632093926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.799620195690813e-14,0.0,0.0,0.0,0.0,0.0,1.0,31.24138952282906,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3743893106842161,0.0,0.0,0.0,0.0,0.0,1.0,43.168738728313855,0.0,0.0,0.0,0.0,1.0,0.0,1.2943305033176845e-14,0.0,0.0,0.0,0.0,0.0,1.0,1.2943305033176845e-14,0.0,0.0,0.0,0.0,0.0,1.0,28.12985399192296,0.0,0.0,0.0,0.0,0.0,1.0,0.053020425999999996,0.093220339,3.7450092269999997,1.890047805,0.5105162520000001,-0.00042747699999999995,0.12598425196850394,0.12439729990356799,0.04172461752433936,0.1548974943052392
0,5,40.54054054054054,0.0,0.0,0.0,0.0,1.0,0.0,25.458301058610893,0.0,0.0,0.0,0.0,0.0,1.0,58.390410958904106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.85443994982686,0.0,0.0,0.0,0.0,1.0,0.0,26.69897410777043,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,4.065165013228784,0.0,0.0,0.0,0.0,0.0,1.0,21.143911817289922,0.0,0.0,0.0,0.0,0.0,1.0,35.85443994982689,0.0,0.0,0.0,0.0,1.0,0.0,35.85443994982689,0.0,0.0,0.0,0.0,1.0,0.0,35.352593973283625,0.0,0.0,0.0,0.0,1.0,0.0,0.053020425999999996,0.093220339,3.7450092269999997,1.890047805,0.5105162520000001,-0.00042747699999999995,0.12598425196850394,0.12439729990356799,0.04172461752433936,0.1548974943052392
0,6,37.83783783783785,0.0,0.0,0.0,0.0,1.0,0.0,39.065324038213255,0.0,0.0,0.0,0.0,0.0,1.0,54.20567514677103,0.0,0.0,0.0,0.0,0.0,1.0,4.045826269933111,0.0,0.0,0.0,0.0,1.0,0.0,0.4301411485937068,0.0,0.0,0.0,0.0,0.0,1.0,37.98018826755751,0.0,0.0,0.0,0.0,0.0,1.0,24.13223140495868,0.0,0.0,0.0,0.0,1.0,0.0,5.671003883383047,0.0,0.0,0.0,0.0,0.0,1.0,40.44678424501511,0.0,0.0,0.0,0.0,0.0,1.0,0.4301411485936144,0.0,0.0,0.0,0.0,0.0,1.0,0.4301411485936144,0.0,0.0,0.0,0.0,0.0,1.0,35.66324945635291,0.0,0.0,1.0,0.0,0.0,0.0,0.053020425999999996,0.093220339,3.7450092269999997,1.890047805,0.5105162520000001,-0.00042747699999999995,0.12598425196850394,0.12439729990356799,0.04172461752433936,0.1548974943052392
0,7,48.64864864864865,0.0,0.0,0.0,0.0,1.0,0.0,29.150529305447964,0.0,0.0,0.0,0.0,0.0,1.0,52.77125886741682,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8517945018933157,0.0,0.0,0.0,0.0,0.0,1.0,30.391120662192588,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,5.227672284716547,0.0,0.0,0.0,0.0,0.0,1.0,27.51588656624677,0.0,0.0,0.0,0.0,0.0,1.0,0.8517945018931957,0.0,0.0,0.0,0.0,0.0,1.0,0.8517945018931957,0.0,0.0,0.0,0.0,0.0,1.0,36.03603603603604,0.0,0.0,1.0,0.0,0.0,0.0,0.053020425999999996,0.093220339,3.7450092269999997,1.890047805,0.5105162520000001,-0.00042747699999999995,0.12598425196850394,0.12439729990356799,0.04172461752433936,0.1548974943052392
0,8,81.08108108108108,0.0,1.0,0.0,1.0,0.0,0.0,15.930802995094234,0.0,0.0,0.0,0.0,0.0,1.0,69.89054863357886,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.46280490245697,0.0,0.0,0.0,0.0,1.0,0.0,18.36886259117789,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,16.48303857643891,0.0,0.0,0.0,0.0,1.0,0.0,13.893290016011695,0.0,0.0,0.0,0.0,0.0,1.0,22.46280490245716,0.0,0.0,0.0,0.0,1.0,0.0,22.46280490245716,0.0,0.0,0.0,0.0,1.0,0.0,34.26529978254116,0.0,0.0,0.0,0.0,1.0,0.0,0.053020425999999996,0.093220339,3.7450092269999997,1.890047805,0.5105162520000001,-0.00042747699999999995,0.12598425196850394,0.12439729990356799,0.04172461752433936,0.1548974943052392
0,9,62.83783783783783,0.0,0.0,0.0,0.0,1.0,0.0,34.340304673379805,0.0,0.0,0.0,0.0,0.0,1.0,59.67249913664095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2567804107707836,0.0,0.0,0.0,0.0,0.0,1.0,35.603497391725824,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,5.737021774986414,0.0,0.0,0.0,0.0,0.0,1.0,32.46578543194016,0.0,0.0,0.0,0.0,0.0,1.0,1.2567804107706428,0.0,0.0,0.0,0.0,0.0,1.0,1.2567804107706428,0.0,0.0,0.0,0.0,0.0,1.0,35.212799005902454,0.0,0.0,0.0,0.0,1.0,0.0,0.053020425999999996,0.093220339,3.7450092269999997,1.890047805,0.5105162520000001,-0.00042747699999999995,0.12598425196850394,0.12439729990356799,0.04172461752433936,0.1548974943052392
0,10,8.108108108108107,0.0,0.0,0.0,0.0,0.0,1.0,34.21120578363025,0.0,0.0,0.0,0.0,0.0,1.0,0.8745107632093926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.316313579273112e-14,0.0,0.0,0.0,0.0,0.0,1.0,31.24138952282909,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.37438931068421616,0.0,0.0,0.0,0.0,0.0,1.0,43.168738728313805,0.0,0.0,0.0,0.0,1.0,0.0,2.1389030078984284e-15,0.0,0.0,0.0,0.0,0.0,1.0,2.1389030078984284e-15,0.0,0.0,0.0,0.0,0.0,1.0,28.12985399192296,0.0,0.0,0.0,0.0,0.0,1.0,0.053020425999999996,0.093220339,3.7450092269999997,1.890047805,0.5105162520000001,-0.00042747699999999995,0.12598425196850394,0.12439729990356799,0.04172461752433936,0.1548974943052392
