typeId,author,ave_neighbor,top1,top1-5,top6-10,top2-5,top10-50,top>50,degree,top1.1,top1-5.1,top6-10.1,top2-5.1,top10-50.1,top>50.1,closeness,top1.2,top1-5.2,top6-10.2,top2-5.2,top10-50.2,top>50.2,betweenness,top1.3,top1-5.3,top6-10.3,top2-5.3,top10-50.3,top>50.3,ei_numpy,top1.4,top1-5.4,top6-10.4,top2-5.4,top10-50.4,top>50.4,katz,top1.5,top1-5.5,top6-10.5,top2-5.5,top10-50.5,top>50.5,cluster,top1.6,top1-5.6,top6-10.6,top2-5.6,top10-50.6,top>50.6,commu,top1.7,top1-5.7,top6-10.7,top2-5.7,top10-50.7,top>50.7,pagerank_numpy,top1.8,top1-5.8,top6-10.8,top2-5.8,top10-50.8,top>50.8,h2,top1.9,top1-5.9,top6-10.9,top2-5.9,top10-50.9,top>50.9,a2,top1.10,top1-5.10,top6-10.10,top2-5.10,top10-50.10,top>50.10,closeness_vitality,top1.11,top1-5.11,top6-10.11,top2-5.11,top10-50.11,top>50.11,density,periphery,avershortest,average_node_connectivity,trans,degree_assortativity,number_nodes,number_edges,number_clique,diameter
0,1,52.22222222222222,0.0,0.0,0.0,0.0,1.0,0.0,6.422979380306541,0.0,0.0,0.0,0.0,0.0,1.0,69.53455571227079,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25853602889793525,0.0,0.0,0.0,0.0,0.0,1.0,6.7436268188126824,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4784564922135568,0.0,0.0,0.0,0.0,0.0,1.0,7.257149932364338,0.0,0.0,0.0,0.0,0.0,1.0,0.25853602889790306,0.0,0.0,0.0,0.0,0.0,1.0,0.25853602889790306,0.0,0.0,0.0,0.0,0.0,1.0,22.607341855129466,0.0,0.0,0.0,0.0,0.0,1.0,0.017901031,0.025641026,3.4813086060000002,1.4161256009999998,0.185370549,-0.26668100699999997,0.3543307086614173,0.18322082931533268,0.22531293463143254,0.4054669703872437
0,2,30.37037037037037,0.0,0.0,0.0,0.0,0.0,1.0,6.660050722240603,0.0,0.0,0.0,0.0,0.0,1.0,60.19536019536018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2796407257277975,0.0,0.0,0.0,0.0,1.0,0.0,7.074620873970788,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7064930281750531,0.0,0.0,0.0,0.0,0.0,1.0,7.082406260205074,0.0,0.0,0.0,0.0,0.0,1.0,4.279640725727752,0.0,0.0,0.0,0.0,1.0,0.0,4.279640725727752,0.0,0.0,0.0,0.0,1.0,0.0,23.50868567682727,0.0,0.0,0.0,0.0,1.0,0.0,0.017901031,0.025641026,3.4813086060000002,1.4161256009999998,0.185370549,-0.26668100699999997,0.3543307086614173,0.18322082931533268,0.22531293463143254,0.4054669703872437
0,3,4.4444444444444455,0.0,0.0,0.0,0.0,0.0,1.0,7.795787848715407,0.0,0.0,0.0,0.0,0.0,1.0,2.0747411834020704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2700245306107734e-15,0.0,0.0,0.0,0.0,0.0,1.0,6.8012171167963125,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05819630664304772,0.0,0.0,0.0,0.0,0.0,1.0,9.677686336013249,0.0,0.0,0.0,0.0,0.0,1.0,1.6939383829830692e-15,0.0,0.0,0.0,0.0,0.0,1.0,1.6939383829830692e-15,0.0,0.0,0.0,0.0,0.0,1.0,16.814159292035402,0.0,0.0,0.0,0.0,0.0,1.0,0.017901031,0.025641026,3.4813086060000002,1.4161256009999998,0.185370549,-0.26668100699999997,0.3543307086614173,0.18322082931533268,0.22531293463143254,0.4054669703872437
0,4,30.37037037037037,0.0,0.0,0.0,0.0,0.0,1.0,8.181717940235972,0.0,0.0,0.0,0.0,0.0,1.0,60.19536019536018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.542646381539355,0.0,0.0,0.0,0.0,1.0,0.0,8.780003007770627,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7064930281750543,0.0,0.0,0.0,0.0,0.0,1.0,8.744735797425504,0.0,0.0,0.0,0.0,0.0,1.0,5.542646381539283,0.0,0.0,0.0,0.0,1.0,0.0,5.542646381539283,0.0,0.0,0.0,0.0,1.0,0.0,23.50868567682727,0.0,0.0,0.0,0.0,1.0,0.0,0.017901031,0.025641026,3.4813086060000002,1.4161256009999998,0.185370549,-0.26668100699999997,0.3543307086614173,0.18322082931533268,0.22531293463143254,0.4054669703872437
0,5,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.0,3.44580438857647,0.0,0.0,0.0,0.0,0.0,1.0,54.83870967741936,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0057760298806115926,0.0,0.0,0.0,0.0,0.0,1.0,3.134590306544762,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.049833005582778034,0.0,0.0,0.0,0.0,0.0,1.0,4.194959562885487,0.0,0.0,0.0,0.0,0.0,1.0,0.005776029880609497,0.0,0.0,0.0,0.0,0.0,1.0,0.005776029880609497,0.0,0.0,0.0,0.0,0.0,1.0,24.164208456243852,0.0,0.0,0.0,0.0,1.0,0.0,0.017901031,0.025641026,3.4813086060000002,1.4161256009999998,0.185370549,-0.26668100699999997,0.3543307086614173,0.18322082931533268,0.22531293463143254,0.4054669703872437
0,6,56.29629629629629,0.0,0.0,0.0,0.0,1.0,0.0,1.8469511522769881,0.0,0.0,0.0,0.0,0.0,1.0,72.5,0.0,0.0,0.0,0.0,1.0,0.0,0.06907376177964428,0.0,0.0,0.0,0.0,0.0,1.0,0.11079845556432127,0.0,0.0,0.0,0.0,0.0,1.0,2.2105274473621557,0.0,0.0,0.0,0.0,0.0,1.0,66.66666666666666,0.0,1.0,0.0,1.0,0.0,0.0,3.7880674416003246,0.0,0.0,0.0,0.0,1.0,0.0,1.8817197702708768,0.0,0.0,0.0,0.0,0.0,1.0,0.11079845556432116,0.0,0.0,0.0,0.0,0.0,1.0,0.11079845556432116,0.0,0.0,0.0,0.0,0.0,1.0,22.369714847590952,0.0,0.0,0.0,0.0,0.0,1.0,0.017901031,0.025641026,3.4813086060000002,1.4161256009999998,0.185370549,-0.26668100699999997,0.3543307086614173,0.18322082931533268,0.22531293463143254,0.4054669703872437
0,7,4.4444444444444455,0.0,0.0,0.0,0.0,0.0,1.0,7.795787848715407,0.0,0.0,0.0,0.0,0.0,1.0,2.0747411834020704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.801217116796306,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.058196306643047674,0.0,0.0,0.0,0.0,0.0,1.0,9.677686336013236,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.814159292035402,0.0,0.0,0.0,0.0,0.0,1.0,0.017901031,0.025641026,3.4813086060000002,1.4161256009999998,0.185370549,-0.26668100699999997,0.3543307086614173,0.18322082931533268,0.22531293463143254,0.4054669703872437
0,8,53.33333333333334,0.0,0.0,0.0,0.0,1.0,0.0,2.7401036497960094,0.0,0.0,0.0,0.0,0.0,1.0,66.62162162162161,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.483675596322839,0.0,0.0,0.0,0.0,1.0,0.0,3.9836158209844488,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.877688269310427,0.0,0.0,0.0,0.0,0.0,1.0,2.5525855403703828,0.0,0.0,0.0,0.0,0.0,1.0,4.483675596322799,0.0,0.0,0.0,0.0,1.0,0.0,4.483675596322799,0.0,0.0,0.0,0.0,1.0,0.0,22.86135693215339,0.0,0.0,0.0,0.0,0.0,1.0,0.017901031,0.025641026,3.4813086060000002,1.4161256009999998,0.185370549,-0.26668100699999997,0.3543307086614173,0.18322082931533268,0.22531293463143254,0.4054669703872437
0,9,6.666666666666668,0.0,0.0,0.0,0.0,0.0,1.0,7.878487154041243,0.0,0.0,0.0,0.0,0.0,1.0,52.00421940928271,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006982763528664946,0.0,0.0,0.0,0.0,0.0,1.0,6.932405920313902,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09238049694765683,0.0,0.0,0.0,0.0,0.0,1.0,9.075335647502023,0.0,0.0,0.0,0.0,0.0,1.0,0.006982763528666293,0.0,0.0,0.0,0.0,0.0,1.0,0.006982763528666293,0.0,0.0,0.0,0.0,0.0,1.0,24.565716158636512,0.0,0.0,0.0,0.0,1.0,0.0,0.017901031,0.025641026,3.4813086060000002,1.4161256009999998,0.185370549,-0.26668100699999997,0.3543307086614173,0.18322082931533268,0.22531293463143254,0.4054669703872437
1,10,7.254901960784313,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,81.62251655629137,0.0,0.0,0.0,0.0,1.0,0.0,61.293251123436136,0.0,1.0,0.0,1.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,3.2085561497326207,0.0,0.0,0.0,0.0,1.0,0.0,17.23229573592417,0.0,0.0,1.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.017901031,0.025641026,3.4813086060000002,1.4161256009999998,0.185370549,-0.26668100699999997,0.3543307086614173,0.18322082931533268,0.22531293463143254,0.4054669703872437
0,11,54.444444444444436,0.0,0.0,0.0,0.0,1.0,0.0,3.8372477671187566,0.0,0.0,0.0,0.0,0.0,1.0,64.69816272965879,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.022720357601286892,0.0,0.0,0.0,0.0,0.0,1.0,3.738608392848828,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5469080910142388,0.0,0.0,0.0,0.0,0.0,1.0,4.550486475988838,0.0,0.0,0.0,0.0,0.0,1.0,0.022720357601286708,0.0,0.0,0.0,0.0,0.0,1.0,0.022720357601286708,0.0,0.0,0.0,0.0,0.0,1.0,23.041625696492954,0.0,0.0,0.0,0.0,0.0,1.0,0.017901031,0.025641026,3.4813086060000002,1.4161256009999998,0.185370549,-0.26668100699999997,0.3543307086614173,0.18322082931533268,0.22531293463143254,0.4054669703872437
0,12,14.444444444444445,0.0,0.0,0.0,0.0,0.0,1.0,13.992722461131333,0.0,0.0,0.0,0.0,1.0,0.0,63.61290322580646,0.0,0.0,0.0,0.0,0.0,1.0,5.4992291958309165,0.0,0.0,0.0,0.0,1.0,0.0,0.03918769923859612,0.0,0.0,0.0,0.0,0.0,1.0,13.031867595360787,0.0,0.0,0.0,0.0,1.0,0.0,46.66666666666666,0.0,0.0,1.0,0.0,0.0,0.0,2.012588106739404,0.0,0.0,0.0,0.0,0.0,1.0,13.169527547210595,0.0,0.0,0.0,0.0,1.0,0.0,0.039187699238613004,0.0,0.0,0.0,0.0,0.0,1.0,0.039187699238613004,0.0,0.0,0.0,0.0,0.0,1.0,39.35594886922321,0.0,0.0,1.0,0.0,0.0,0.0,0.017901031,0.025641026,3.4813086060000002,1.4161256009999998,0.185370549,-0.26668100699999997,0.3543307086614173,0.18322082931533268,0.22531293463143254,0.4054669703872437
0,13,44.444444444444436,0.0,0.0,0.0,0.0,1.0,0.0,1.7477119858859858,0.0,0.0,0.0,0.0,0.0,1.0,57.72833723653395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13087657448763101,0.0,0.0,0.0,0.0,0.0,1.0,2.4650822460702444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12977825492609618,0.0,0.0,0.0,0.0,0.0,1.0,1.7670019765679448,0.0,0.0,0.0,0.0,0.0,1.0,0.13087657448762974,0.0,0.0,0.0,0.0,0.0,1.0,0.13087657448762974,0.0,0.0,0.0,0.0,0.0,1.0,23.79547689282203,0.0,0.0,0.0,0.0,1.0,0.0,0.017901031,0.025641026,3.4813086060000002,1.4161256009999998,0.185370549,-0.26668100699999997,0.3543307086614173,0.18322082931533268,0.22531293463143254,0.4054669703872437
