typeId,author,ave_neighbor,degree,closeness,betweenness,ei_numpy,katz,cluster,commu,pagerank_numpy,h2,a2,closeness_vitality,density,periphery,avershortest,average_node_connectivity,trans,degree_assortativity,number_nodes,number_edges,number_clique,diameter
0,1,42.566257272139616,58.101510162370865,69.92481203007519,11.271558429544625,7.017533723518713,58.90093574890876,41.846153846153854,32.21271762927832,58.111690315895885,7.0175337235184445,7.0175337235184445,61.29032258064516,0.08851485148514851,0.16831683168316833,2.1036854170340327,2.771287128712871,0.4557101024890191,-0.16740835481657654,0.0905511811023622,0.032234883482188684,0.12121212121212123,0.0776255707762557
0,2,0.0,0.0,0.0,0.0,9.406063649304327e-16,0.0,0.0,8.808302879458159e-21,3.6869151969332104e-14,0.0,0.0,0.0,0.08851485148514851,0.16831683168316833,2.1036854170340327,2.771287128712871,0.4557101024890191,-0.16740835481657654,0.0905511811023622,0.032234883482188684,0.12121212121212123,0.0776255707762557
0,3,0.0,0.0,0.0,0.0,8.35303853235026e-16,0.0,0.0,4.40415143972908e-21,3.032785081348285e-14,0.0,0.0,0.0,0.08851485148514851,0.16831683168316833,2.1036854170340327,2.771287128712871,0.4557101024890191,-0.16740835481657654,0.0905511811023622,0.032234883482188684,0.12121212121212123,0.0776255707762557
0,4,42.542016806722685,21.630521176337012,58.49056603773586,0.6823646011745473,0.4415535942065765,18.641959365519156,89.2857142857143,2.7874959060705953,24.739879950259454,0.4415535942066589,0.4415535942066589,73.27188940092167,0.08851485148514851,0.16831683168316833,2.1036854170340327,2.771287128712871,0.4557101024890191,-0.16740835481657654,0.0905511811023622,0.032234883482188684,0.12121212121212123,0.0776255707762557
0,5,0.0,0.0,0.0,0.0,2.033979798250509e-15,0.0,0.0,6.606227159593618e-21,0.0,0.0,0.0,0.0,0.08851485148514851,0.16831683168316833,2.1036854170340327,2.771287128712871,0.4557101024890191,-0.16740835481657654,0.0905511811023622,0.032234883482188684,0.12121212121212123,0.0776255707762557
0,6,92.43697478991596,10.43488134438515,56.707317073170735,0.0,1.7175147752305977,12.714622174209845,100.0,1.5507593258911485,9.919535133467999,1.7175147752305244,1.7175147752305244,75.57603686635943,0.08851485148514851,0.16831683168316833,2.1036854170340327,2.771287128712871,0.4557101024890191,-0.16740835481657654,0.0905511811023622,0.032234883482188684,0.12121212121212123,0.0776255707762557
0,7,41.344537815126046,24.332916997842627,48.43750000000001,0.0,1.3922107129500976,21.296371207434905,100.0,0.9802728588902292,29.146151164682145,1.3922107129500847,1.3922107129500847,88.47926267281107,0.08851485148514851,0.16831683168316833,2.1036854170340327,2.771287128712871,0.4557101024890191,-0.16740835481657654,0.0905511811023622,0.032234883482188684,0.12121212121212123,0.0776255707762557
0,8,0.0,0.0,0.0,0.0,1.668774956979311e-15,0.0,0.0,3.303113579796809e-21,6.5413011558492425e-15,0.0,0.0,0.0,0.08851485148514851,0.16831683168316833,2.1036854170340327,2.771287128712871,0.4557101024890191,-0.16740835481657654,0.0905511811023622,0.032234883482188684,0.12121212121212123,0.0776255707762557
0,9,0.0,0.0,0.0,0.0,3.7815286511609895e-15,0.0,0.0,2.20207571986454e-21,6.5413011558492425e-15,0.0,0.0,0.0,0.08851485148514851,0.16831683168316833,2.1036854170340327,2.771287128712871,0.4557101024890191,-0.16740835481657654,0.0905511811023622,0.032234883482188684,0.12121212121212123,0.0776255707762557
0,10,0.0,0.0,0.0,0.0,3.063215326425695e-15,0.0,0.0,1.3212454319187235e-20,7.135964897290084e-15,0.0,0.0,0.0,0.08851485148514851,0.16831683168316833,2.1036854170340327,2.771287128712871,0.4557101024890191,-0.16740835481657654,0.0905511811023622,0.032234883482188684,0.12121212121212123,0.0776255707762557
0,11,21.42857142857143,5.847621210400819,43.05555555555557,0.0,0.007451568732498018,4.221251430114978,100.0,0.06486290456428544,13.335442911674447,0.007451568732496069,0.007451568732496069,99.53917050691244,0.08851485148514851,0.16831683168316833,2.1036854170340327,2.771287128712871,0.4557101024890191,-0.16740835481657654,0.0905511811023622,0.032234883482188684,0.12121212121212123,0.0776255707762557
0,12,60.9625668449198,54.63835585329853,64.58333333333333,0.18941100656712956,99.99999999999996,63.76748116852704,92.72727272727272,10.019789622356305,40.564660632118695,100.0,100.0,66.3594470046083,0.08851485148514851,0.16831683168316833,2.1036854170340327,2.771287128712871,0.4557101024890191,-0.16740835481657654,0.0905511811023622,0.032234883482188684,0.12121212121212123,0.0776255707762557
0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40415143972908e-21,7.135964897290084e-15,0.0,0.0,0.0,0.08851485148514851,0.16831683168316833,2.1036854170340327,2.771287128712871,0.4557101024890191,-0.16740835481657654,0.0905511811023622,0.032234883482188684,0.12121212121212123,0.0776255707762557
0,14,0.0,0.0,0.0,0.0,2.238562183906765e-15,0.0,0.0,1.10103785993227e-20,7.135964897290084e-15,0.0,0.0,0.0,0.08851485148514851,0.16831683168316833,2.1036854170340327,2.771287128712871,0.4557101024890191,-0.16740835481657654,0.0905511811023622,0.032234883482188684,0.12121212121212123,0.0776255707762557
0,15,21.680672268907568,33.11002611558988,43.45794392523364,0.10775337491661753,0.14442708878909916,27.940256244939157,80.0,0.1397483661183003,43.171970776092145,0.1444270887890726,0.1444270887890726,98.61751152073731,0.08851485148514851,0.16831683168316833,2.1036854170340327,2.771287128712871,0.4557101024890191,-0.16740835481657654,0.0905511811023622,0.032234883482188684,0.12121212121212123,0.0776255707762557
0,16,63.25439266615737,39.45724991484048,60.3896103896104,0.0,5.30052760510624,41.531657186389104,100.0,12.000124074665484,36.48357962610021,5.300527605106035,5.300527605106035,70.96774193548387,0.08851485148514851,0.16831683168316833,2.1036854170340327,2.771287128712871,0.4557101024890191,-0.16740835481657654,0.0905511811023622,0.032234883482188684,0.12121212121212123,0.0776255707762557
0,17,0.0,0.0,0.0,0.0,2.260412419447628e-15,0.0,0.0,8.808302879458159e-21,7.135964897290084e-15,0.0,0.0,0.0,0.08851485148514851,0.16831683168316833,2.1036854170340327,2.771287128712871,0.4557101024890191,-0.16740835481657654,0.0905511811023622,0.032234883482188684,0.12121212121212123,0.0776255707762557
